recordId,overviewUrl,collectionId,rapiOrderUrl,geometry,wkt,title,orderExecuteUrl,thumbnailUrl,metadataUrl,isGeorectified,collectionTitle,isOrderable,thisRecordUrl,Date du traitement,Type,Satellite,Mode de faisceau,Polarisation,Special Handling Required,Date,Info sur l'image,Beam Mnemonic,Special Handling Instructions,Métadonnées,ID de l'image
8132521,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=8132521&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-76.14270630247316, 45.62598195169276], [-76.48896073936321, 43.92011284785726], [-72.10011951467737, 43.38224890082837], [-71.62402559269944, 45.08799403662616], [-76.14270630247316, 45.62598195169276]]]}","POLYGON ((-76.1427063024732 45.6259819516928 0,-76.4889607393632 43.9201128478573 0,-72.1001195146774 43.3822489008284 0,-71.6240255926994 45.0879940366262 0,-76.1427063024732 45.6259819516928 0))",RCM3_OK1357889_PK1486284_1_SCLNB_20210209_110415_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=8132521,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-8132521&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=8132521&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/8132521,2021-02-09 11:06:57 GMT,GRD,RCM,ScanSAR Low Noise 100m Resolution 350km Swath B,HH HV,false,2021-02-09 11:04:15 GMT,,SCLNB,"No special handling required, use per EULA",dummy value,1857464_1925159
8133006,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=8133006&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-75.82951834032833, 45.50087382246299], [-75.88551977720023, 45.30150081429724], [-75.63046172590887, 45.26623465305413], [-75.57350169113214, 45.46556138811144], [-75.82951834032833, 45.50087382246299]]]}","POLYGON ((-75.8295183403283 45.500873822463 0,-75.8855197772002 45.3015008142972 0,-75.6304617259089 45.2662346530541 0,-75.5735016911321 45.4655613881114 0,-75.8295183403283 45.500873822463 0))",RCM2_OK1479400_PK1485168_1_QP9_20210207_112003_HH_VV_HV_VH_SLC,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=8133006,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-8133006&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=8133006&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/8133006,2021-02-08 11:47:05 GMT,SLC,RCM,Quad-Pol 9m Resolution 20km Swath 9,HH HV VH VV,false,2021-02-07 11:20:03 GMT,,QP9,"No special handling required, use per EULA",dummy value,1843202_1911162
8131218,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=8131218&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-80.35847096391439, 45.12587032286097], [-80.19345741870454, 44.58607969830268], [-75.73098715785024, 45.16633000404991], [-75.85389725634987, 45.70713218669947], [-80.35847096391439, 45.12587032286097]]]}","POLYGON ((-80.3584709639144 45.125870322861 0,-80.1934574187045 44.5860796983027 0,-75.7309871578502 45.1663300040499 0,-75.8538972563499 45.7071321866995 0,-80.3584709639144 45.125870322861 0))",RCM3_OK1349994_PK1483958_1_SC50MA_20210205_230008_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=8131218,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-8131218&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=8131218&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/8131218,2021-02-05 23:02:09 GMT,GRD,RCM,ScanSAR 50m Resolution 350km Swath A,HH HV,false,2021-02-05 23:00:07 GMT,,SC50MA,"No special handling required, use per EULA",dummy value,1831163_1898686
8118341,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=8118341&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-76.9529352004938, 45.84626058992679], [-77.35035554214654, 44.08501900791675], [-72.9498365700056, 43.50383839230398], [-72.4180632309616, 45.26201634616925], [-76.9529352004938, 45.84626058992679]]]}","POLYGON ((-76.9529352004938 45.8462605899268 0,-77.3503555421465 44.0850190079167 0,-72.9498365700056 43.503838392304 0,-72.4180632309616 45.2620163461692 0,-76.9529352004938 45.8462605899268 0))",RCM1_OK1357889_PK1480334_1_SCLNA_20210202_111150_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=8118341,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-8118341&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=8118341&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/8118341,2021-02-02 11:15:25 GMT,GRD,RCM,ScanSAR Low Noise 100m Resolution 350km Swath A,HH HV,false,2021-02-02 11:11:49 GMT,,SCLNA,"No special handling required, use per EULA.",dummy value,1819470_1887352
8116686,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=8116686&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-80.3577249610322, 45.12603002708394], [-80.19266427882279, 44.58605925524839], [-75.7306944737695, 45.1662366289399], [-75.8536420998597, 45.70721888253829], [-80.3577249610322, 45.12603002708394]]]}","POLYGON ((-80.3577249610322 45.1260300270839 0,-80.1926642788228 44.5860592552484 0,-75.7306944737695 45.1662366289399 0,-75.8536420998597 45.7072188825383 0,-80.3577249610322 45.1260300270839 0))",RCM2_OK1349994_PK1479849_1_SC50MA_20210201_225956_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=8116686,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-8116686&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=8116686&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/8116686,2021-02-01 23:09:12 GMT,GRD,RCM,ScanSAR 50m Resolution 350km Swath A,HH HV,false,2021-02-01 22:59:56 GMT,,SC50MA,"No special handling required, use per EULA.",dummy value,1812203_1879944
8105951,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=8105951&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-80.3563545589214, 45.12583998134315], [-80.19131785070716, 44.58586752044923], [-75.72909193202678, 45.16598301164165], [-75.85200327208827, 45.7069671082335], [-80.3563545589214, 45.12583998134315]]]}","POLYGON ((-80.3563545589214 45.1258399813431 0,-80.1913178507072 44.5858675204492 0,-75.7290919320268 45.1659830116417 0,-75.8520032720883 45.7069671082335 0,-80.3563545589214 45.1258399813431 0))",RCM1_OK1349994_PK1476210_1_SC50MA_20210128_225945_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=8105951,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-8105951&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=8105951&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/8105951,2021-01-28 23:05:39 GMT,GRD,RCM,ScanSAR 50m Resolution 350km Swath A,HH HV,false,2021-01-28 22:59:44 GMT,,SC50MA,"No special handling required, use per EULA.",dummy value,1790405_1858420
8089111,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=8089111&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-80.35870772578134, 45.12579240474292], [-80.19365532833959, 44.58582247504788], [-75.73119410383083, 45.16602310373796], [-75.85412915025965, 45.70700426636404], [-80.35870772578134, 45.12579240474292]]]}","POLYGON ((-80.3587077257813 45.1257924047429 0,-80.1936553283396 44.5858224750479 0,-75.7311941038308 45.166023103738 0,-75.8541291502597 45.707004266364 0,-80.3587077257813 45.1257924047429 0))",RCM3_OK1349994_PK1469498_1_SC50MA_20210124_230008_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=8089111,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-8089111&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=8089111&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/8089111,2021-01-24 23:10:39 GMT,GRD,RCM,ScanSAR 50m Resolution 350km Swath A,HH HV,false,2021-01-24 23:00:08 GMT,,SC50MA,"No special handling required, use per EULA.",dummy value,1760470_1829060
8081447,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=8081447&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-78.08969218499283, 45.94819303510699], [-78.17501776423974, 45.53241598485187], [-73.66514765414364, 44.99469549444883], [-73.54656759084018, 45.41034415856286], [-78.08969218499283, 45.94819303510699]]]}","POLYGON ((-78.0896921849928 45.948193035107 0,-78.1750177642397 45.5324159848519 0,-73.6651476541436 44.9946954944488 0,-73.5465675908402 45.4103441585629 0,-78.0896921849928 45.948193035107 0))",RCM1_OK1357889_PK1465567_1_SCLNB_20210121_111150_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=8081447,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-8081447&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=8081447&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/8081447,2021-01-21 11:14:02 GMT,GRD,RCM,ScanSAR Low Noise 100m Resolution 350km Swath B,HH HV,false,2021-01-21 11:11:50 GMT,,SCLNB,"No special handling required, use per EULA.",dummy value,1737931_1806664
8060691,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=8060691&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-78.1026183529793, 45.89295776211497], [-78.17659183230703, 45.53225720796384], [-73.66669847359462, 44.99466848921929], [-73.5639160256473, 45.35526116803656], [-78.1026183529793, 45.89295776211497]]]}","POLYGON ((-78.1026183529793 45.892957762115 0,-78.176591832307 45.5322572079638 0,-73.6666984735946 44.9946684892193 0,-73.5639160256473 45.3552611680366 0,-78.1026183529793 45.892957762115 0))",RCM2_OK1357889_PK1458224_1_SCLNB_20210113_111203_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=8060691,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-8060691&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=8060691&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/8060691,2021-01-13 11:13:19 GMT,GRD,RCM,ScanSAR Low Noise 100m Resolution 350km Swath B,HH HV,false,2021-01-13 11:12:02 GMT,,SCLNB,"No special handling required, use per EULA.",dummy value,1681385_1750260
8057673,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=8057673&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-76.14241457208902, 45.62603683996498], [-76.48494416839834, 43.93829428161723], [-72.09482068862752, 43.40046340813429], [-71.62372182489517, 45.0880756255329], [-76.14241457208902, 45.62603683996498]]]}","POLYGON ((-76.142414572089 45.626036839965 0,-76.4849441683983 43.9382942816172 0,-72.0948206886275 43.4004634081343 0,-71.6237218248952 45.0880756255329 0,-76.142414572089 45.626036839965 0))",RCM2_OK1357889_PK1457397_1_SCLNB_20210112_110405_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=8057673,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-8057673&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=8057673&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/8057673,2021-01-12 11:07:50 GMT,GRD,RCM,ScanSAR Low Noise 100m Resolution 350km Swath B,HH HV,false,2021-01-12 11:04:04 GMT,,SCLNB,"No special handling required, use per EULA.",dummy value,1676370_1745068
8047211,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=8047211&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-80.35766368480607, 45.12596369880912], [-80.19266687442533, 44.58616890895906], [-75.73068076619424, 45.16631046346136], [-75.85356888458257, 45.70711697157285], [-80.35766368480607, 45.12596369880912]]]}","POLYGON ((-80.3576636848061 45.1259636988091 0,-80.1926668744253 44.5861689089591 0,-75.7306807661942 45.1663104634614 0,-75.8535688845826 45.7071169715729 0,-80.3576636848061 45.1259636988091 0))",RCM2_OK1349994_PK1454882_1_SC50MA_20210108_225957_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=8047211,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-8047211&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=8047211&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/8047211,2021-01-08 23:07:09 GMT,GRD,RCM,ScanSAR 50m Resolution 350km Swath A,HH HV,false,2021-01-08 22:59:57 GMT,,SC50MA,"No special handling required, use per EULA.",dummy value,1650251_1718825
8029628,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=8029628&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-80.35824746676862, 45.12569161371693], [-80.19318174375815, 44.5857224186659], [-75.73099018524381, 45.16594382668571], [-75.85393169374468, 45.70692579233383], [-80.35824746676862, 45.12569161371693]]]}","POLYGON ((-80.3582474667686 45.1256916137169 0,-80.1931817437581 44.5857224186659 0,-75.7309901852438 45.1659438266857 0,-75.8539316937447 45.7069257923338 0,-80.3582474667686 45.1256916137169 0))",RCM1_OK1349994_PK1447688_1_SC50MA_20210104_225946_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=8029628,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-8029628&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=8029628&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/8029628,2021-01-04 23:43:40 GMT,GRD,RCM,ScanSAR 50m Resolution 350km Swath A,HH HV,false,2021-01-04 22:59:45 GMT,,SC50MA,"No special handling required, use per EULA.",dummy value,1619990_1688589
8022308,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=8022308&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-80.35667795384393, 45.12571012139092], [-80.19034858635669, 44.58147914536132], [-75.72896436228642, 45.16153890490799], [-75.85285410682792, 45.70678829618711], [-80.35667795384393, 45.12571012139092]]]}","POLYGON ((-80.3566779538439 45.1257101213909 0,-80.1903485863567 44.5814791453613 0,-75.7289643622864 45.161538904908 0,-75.8528541068279 45.7067882961871 0,-80.3566779538439 45.1257101213909 0))",RCM3_OK1303116_PK1443294_1_SCLNA_20201231_230009_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=8022308,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-8022308&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=8022308&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/8022308,2020-12-31 23:01:25 GMT,GRD,RCM,ScanSAR Low Noise 100m Resolution 350km Swath A,HH HV,false,2020-12-31 23:00:08 GMT,,SCLNA,"No special handling required, use per EULA.",dummy value,1598611_1667343
8022349,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=8022349&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-80.35667795384393, 45.12571012139092], [-80.19034858635669, 44.58147914536132], [-75.72896436228642, 45.16153890490799], [-75.85285410682792, 45.70678829618711], [-80.35667795384393, 45.12571012139092]]]}","POLYGON ((-80.3566779538439 45.1257101213909 0,-80.1903485863567 44.5814791453613 0,-75.7289643622864 45.161538904908 0,-75.8528541068279 45.7067882961871 0,-80.3566779538439 45.1257101213909 0))",RCM3_OK1349994_PK1443295_1_SCLNA_20201231_230009_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=8022349,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-8022349&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=8022349&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/8022349,2020-12-31 23:01:22 GMT,GRD,RCM,ScanSAR Low Noise 100m Resolution 350km Swath A,HH HV,false,2020-12-31 23:00:08 GMT,,SCLNA,"No special handling required, use per EULA.",dummy value,1598611_1667343
8016354,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=8016354&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-80.35678006142149, 45.12580829369208], [-80.1904473550565, 44.58157805663109], [-75.72905662958242, 45.16164304104726], [-75.85294986185988, 45.70689183078737], [-80.35678006142149, 45.12580829369208]]]}","POLYGON ((-80.3567800614215 45.1258082936921 0,-80.1904473550565 44.5815780566311 0,-75.7290566295824 45.1616430410473 0,-75.8529498618599 45.7068918307874 0,-80.3567800614215 45.1258082936921 0))",RCM2_OK1303116_PK1440604_1_SCLNA_20201227_225958_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=8016354,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-8016354&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=8016354&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/8016354,2020-12-27 23:08:04 GMT,GRD,RCM,ScanSAR Low Noise 100m Resolution 350km Swath A,HH HV,false,2020-12-27 22:59:57 GMT,,SCLNA,"No special handling required, use per EULA.",dummy value,1567376_1636007
8016353,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=8016353&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-80.35678006142149, 45.12580829369208], [-80.1904473550565, 44.58157805663109], [-75.72905662958242, 45.16164304104726], [-75.85294986185988, 45.70689183078737], [-80.35678006142149, 45.12580829369208]]]}","POLYGON ((-80.3567800614215 45.1258082936921 0,-80.1904473550565 44.5815780566311 0,-75.7290566295824 45.1616430410473 0,-75.8529498618599 45.7068918307874 0,-80.3567800614215 45.1258082936921 0))",RCM2_OK1303105_PK1440603_1_SCLNA_20201227_225958_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=8016353,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-8016353&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=8016353&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/8016353,2020-12-27 23:08:15 GMT,GRD,RCM,ScanSAR Low Noise 100m Resolution 350km Swath A,HH HV,false,2020-12-27 22:59:57 GMT,,SCLNA,"No special handling required, use per EULA.",dummy value,1567376_1636007
8008127,http://was-eodms.compusult.net/wes/images/No_Data_Available.png,RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/order/direct?collection=RCMImageProducts&recordId=8008127&destination=fill_me_in,"{'type': 'Polygon', 'coordinates': [[[-80.35835822310273, 45.12592590015774], [-80.19200206744769, 44.58169947255167], [-75.73011913197134, 45.16191058674615], [-75.85402270605938, 45.70715747225127], [-80.35835822310273, 45.12592590015774]]]}","POLYGON ((-80.3583582231027 45.1259259001577 0,-80.1920020674477 44.5816994725517 0,-75.7301191319713 45.1619105867462 0,-75.8540227060594 45.7071574722513 0,-80.3583582231027 45.1259259001577 0))",RCM1_OK1303116_PK1437537_1_SCLNA_20201223_225946_HH_HV_GRD,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=preview#?cseq=RCMImageProducts&record=8008127,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/getObject?FeatureID=62f0e816-8006-4768-8f32-6ef4008e6895-8008127&ObjectType=Thumbview&collectionId=RCMImageProducts,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/Client/?entryPoint=resultDetails&resultId=8008127&collectionId=RCMImageProducts,False,RCM Image Products,True,https://www.eodms-sgdot.nrcan-rncan.gc.ca/wes/rapi/record/RCMImageProducts/8008127,2020-12-23 23:01:10 GMT,GRD,RCM,ScanSAR Low Noise 100m Resolution 350km Swath A,HH HV,false,2020-12-23 22:59:46 GMT,,SCLNA,"No special handling required, use per EULA.",dummy value,1536333_1604963
